ID,Name,Department,GEO,Role,Rising_Star,Will_Relocate,Critical,Trending Perf,Talent_Level,Percent_Remote,EMP_Sat_OnPrem_1,EMP_Sat_Remote_1,EMP_Engagement_1,last_evaluation,number_project,average_montly_hours,time_spend_company,left_Company,promotion_last_5years,salary,Gender,Emp_Work_Status2,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Emp_Satisfaction,Emp_Competitive_1,Emp_Collaborative_1
10966,KINSELLA,Human Resources,Turkey,Director,1,0,0,2,2,0.8,4,4,2,3,4,268,17,0,0,medium,F,5,4,4,2,2,3,2,4
10967,KINNARD,IT,Japan,Director,1,0,0,3,2,0.8,2,6,2,4,2,215,18,0,0,medium,F,3,4,4,3,4,4,3,3
10968,HOBART,Warehouse,France,Director,1,1,0,4,2,0.8,3,6,1,3,4,169,18,1,0,low,M,1,3,4,2,3,3,4,5
10969,HERALD,Operations,China,Director,1,1,0,5,1,0.8,3,5,2,3,3,165,16,1,0,low,F,4,2,2,2,2,2,2,5
10970,HELMAN,Sales,Turkey,Director,1,1,0,1,1,0.8,6,4,2,5,4,192,20,0,0,low,F,4,4,3,3,3,3,4,1
10971,HELLMAN,Finance,Turkey,Senior Manager,1,0,0,6,1,0.8,6,4,2,5,4,206,12,0,0,low,M,3,2,4,3,3,3,4,5
10972,HARTSOCK,Human Resources,Colombia,Senior Manager,1,0,0,3,2,0.8,4,6,2,5,3,151,13,0,0,medium,M,5,2,3,3,2,3,2,4
10973,HALFORD,IT,China,Senior Manager,1,0,0,2,1,0.8,2,6,1,4,3,150,14,1,0,low,F,4,2,3,2,2,3,2,1
10974,HAGE,Warehouse,Australia,Senior Manager,1,0,0,4,2,0.8,3,4,1,3,4,250,14,1,0,low,M,3,4,3,2,2,3,4,3
10975,GORDAN,Operations,Turkey,Senior Manager,1,1,0,1,1,0.8,5,4,2,3,5,168,15,0,0,medium,F,3,4,4,4,3,4,3,5
10976,GLASSER,Sales,Colombia,Senior Manager,1,1,0,2,2,0.8,6,4,2,5,4,137,17,0,0,low,M,1,3,2,2,2,2,4,4
10977,GAYTON,Finance,Korea,Senior Manager,1,0,0,4,1,0.8,4,6,2,4,6,148,18,1,0,low,M,5,4,4,3,2,4,2,2
10978,GATTIS,Human Resources,Colombia,Senior Manager,1,0,0,2,1,0.8,4,4,2,5,6,215,15,0,0,low,F,2,4,4,2,2,3,4,5
10979,GASTELUM,IT,Australia,Senior Manager,1,0,0,1,1,0.8,4,4,1,4,4,269,14,0,0,medium,F,2,4,2,3,2,3,4,5
10980,GASPARD,Warehouse,Korea,Senior Manager,1,0,0,6,2,0.8,4,6,1,3,3,139,15,1,0,low,F,5,3,2,3,2,3,2,3
10981,FRISCH,Operations,China,Senior Manager,1,1,0,1,1,0.8,2,4,2,3,4,205,14,1,0,low,M,1,2,4,2,3,2,4,1
10982,FORCE,Sales,Turkey,Senior Manager,1,0,0,1,1,0.8,5,5,2,5,5,212,12,0,0,low,F,4,4,4,3,3,4,3,5
10983,FITZHUGH,Finance,Turkey,Manager,4,1,1,9,8,0.8,9,8,4,7,3,136,10,0,1,medium,M,9,9,10,8,4,8,8,8
10984,ECKSTEIN,IT,UK,Manager,4,1,1,10,7,0.8,7,10,5,10,3,231,14,0,0,medium,F,10,7,8,7,4,7,7,9
10985,EBERLY,IT,UK,Manager,4,0,1,7,7,0.8,7,9,2,8,4,215,10,0,1,low,F,9,10,8,9,5,8,9,7
10986,DOWDEN,Warehouse,UK,Manager,4,0,1,9,8,0.8,7,10,3,10,4,179,12,0,1,medium,F,10,10,7,8,6,8,7,7
10987,DESPAIN,Operations,Korea,Manager,4,1,1,9,8,0.8,9,9,3,10,3,223,10,0,0,medium,M,7,8,8,7,5,7,6,7
10988,CRUMPLER,Sales,France,Manager,4,1,1,10,8,0.8,7,10,5,7,3,210,12,0,1,low,M,10,9,9,9,4,8,7,7
10989,CROTTY,Finance,Colombia,Manager,4,0,1,7,8,0.8,8,9,2,7,4,133,10,0,1,high,F,9,10,10,10,6,9,9,7
10990,CORNELISON,Human Resources,Japan,Manager,4,1,1,8,8,0.8,7,9,3,7,3,187,12,0,1,low,F,8,7,7,10,6,8,7,10
10991,COLLIN,IT,Korea,Manager,4,1,1,7,7,0.8,8,8,4,8,4,256,12,0,1,medium,M,8,8,9,8,5,8,6,7
10992,COLIN,Warehouse,Turkey,Manager,4,0,1,8,7,0.8,8,8,3,8,4,138,12,0,1,low,M,10,8,9,10,6,9,9,10
10993,CHOUINARD,Operations,Japan,Manager,4,0,1,9,8,0.8,6,10,3,7,3,198,11,0,1,medium,M,7,10,9,7,6,8,9,7
10994,CHAMNESS,Sales,China,Manager,4,0,1,7,7,0.8,7,9,4,7,5,256,15,0,0,medium,F,8,7,9,7,6,7,8,8
10995,CATLIN,Finance,UK,Manager,4,1,1,8,7,0.8,9,7,4,7,4,254,12,0,1,low,M,9,10,9,7,4,8,9,7
10996,CANN,IT,UK,Manager,4,1,1,9,8,0.8,9,8,5,7,4,267,12,0,1,medium,M,10,10,7,8,5,8,7,8
10997,BUMGARDNER,IT,Japan,Manager,4,0,1,9,8,0.8,9,7,5,7,3,286,12,0,1,high,F,10,10,7,10,4,8,6,7
10998,BUDDE,Warehouse,Australia,Manager,4,0,1,8,8,0.8,8,7,4,8,3,215,11,0,1,low,F,10,10,10,10,2,8,8,7
10999,BRANUM,Operations,UK,Manager,4,1,1,9,8,0.8,9,8,4,7,5,222,10,0,1,medium,M,7,10,7,8,5,7,7,8
11000,BRADFIELD,Sales,Australia,Manager,4,1,1,7,7,0.8,6,7,3,8,5,267,11,0,1,medium,F,9,9,10,8,5,8,9,10
11001,REAGAN,Finance,Japan,Manager,4,0,1,7,8,0.8,6,7,4,7,5,235,11,0,1,low,F,10,9,10,10,2,8,9,8
11002,MCCLOUD,Human Resources,Colombia,Manager,4,1,1,9,7,0.8,7,7,4,9,4,181,11,0,1,low,M,10,10,10,10,4,9,6,10
11003,HOUGH,IT,UK,Manager,4,1,1,7,7,0.8,8,8,4,8,4,173,10,0,0,low,F,9,9,8,7,3,7,9,8
11004,ESQUIVEL,Warehouse,UK,Manager,4,1,1,8,8,0.8,6,7,2,7,3,208,12,0,1,low,M,10,10,10,9,3,8,8,10
11005,NAYLOR,Operations,Australia,Level 2-4,5,1,1,8,8,0.8,6,8,3,9,4,221,10,0,1,low,F,10,7,7,9,6,8,9,9
11006,LOOMIS,Sales,Colombia,Level 2-4,5,0,1,8,10,0.8,6,9,3,9,3,141,9,0,1,medium,F,8,7,8,10,5,8,6,8
11007,CORONADO,Finance,Korea,Level 2-4,5,1,1,10,10,0.8,7,8,3,8,4,238,9,0,0,high,F,9,7,9,10,2,7,7,9
11008,LUDWIG,Human Resources,Japan,Level 2-4,5,0,1,8,8,0.8,7,7,4,9,3,126,9,0,1,low,F,9,8,10,7,2,7,8,10
11009,BRASWELL,IT,China,Level 2-4,5,1,1,9,10,0.8,8,8,3,9,4,196,9,0,1,low,M,10,9,8,7,5,8,8,8
11010,BEARDEN,Warehouse,Japan,Level 2-4,5,0,1,9,10,0.8,6,9,4,8,4,169,9,0,1,high,M,10,8,9,9,4,8,9,7
11011,SHERRILL,Operations,Turkey,Level 2-4,5,0,1,10,10,0.8,8,10,5,10,3,249,7,0,1,low,M,9,8,8,7,4,7,9,10
11012,HUANG,Sales,Turkey,Level 2-4,5,0,1,9,8,0.8,9,8,4,9,4,198,10,0,1,medium,M,8,10,10,9,4,8,8,9
11013,FAGAN,IT,Colombia,Level 2-4,5,0,1,7,9,0.8,9,10,4,9,4,197,9,0,1,low,M,7,7,8,7,3,6,9,9
11014,EZELL,Human Resources,France,Level 2-4,5,1,1,10,9,0.8,6,9,5,8,3,251,9,0,1,medium,F,10,8,8,9,6,8,9,10
11015,EDMONDSON,IT,Turkey,Level 2-4,5,0,1,7,9,0.8,7,10,3,10,4,145,9,0,1,medium,M,9,7,8,8,6,8,6,10
11016,CYR,Warehouse,Australia,Level 2-4,5,1,1,7,10,0.8,7,8,5,8,4,249,10,0,0,low,M,7,8,9,7,6,7,6,10
11017,CRONIN,Operations,China,Level 2-4,5,0,1,8,9,0.8,8,9,5,8,6,103,7,0,1,low,M,9,10,9,9,6,9,8,9
11018,NUNN,Sales,US,Level 2-4,5,1,1,9,8,0.8,7,9,3,8,2,264,9,0,0,medium,F,9,8,9,8,3,7,7,7
11019,LEMON,Finance,Korea,Level 2-4,5,1,1,8,9,0.8,8,8,3,10,6,206,7,0,0,medium,F,8,7,8,8,4,7,8,7
11020,GUILLORY,Human Resources,Japan,Level 2-4,5,1,1,10,8,0.8,6,9,4,10,4,139,9,0,0,medium,M,10,7,7,8,3,7,7,10
11021,GRIER,IT,France,Level 2-4,5,0,1,8,10,0.8,9,7,4,10,5,270,8,0,1,low,F,10,9,10,8,3,8,8,10
11022,DUBOSE,Warehouse,Australia,Level 2-4,5,1,1,9,10,0.8,9,7,5,10,4,227,7,0,1,low,M,9,9,10,8,5,8,7,9
11023,TRAYLOR,Operations,France,Level 2-4,5,0,1,9,8,0.8,7,10,4,8,3,179,8,0,0,medium,F,9,9,7,9,3,7,6,7
11024,RYDER,Sales,Turkey,Level 2-4,5,0,1,10,9,0.8,6,10,4,8,3,273,7,0,1,medium,F,7,9,9,7,6,8,8,9
11025,DOBBINS,IT,US,Level 2-4,5,1,1,9,8,0.8,8,9,3,8,5,153,8,0,1,low,F,7,8,9,10,5,8,9,8
11026,COYLE,Human Resources,Turkey,Level 2-4,5,1,1,10,8,0.8,9,9,3,9,4,112,10,0,1,medium,M,7,10,10,9,3,8,6,7
11027,APONTE,IT,China,Level 2-4,5,0,1,10,9,0.8,8,8,3,9,6,114,9,0,1,high,F,8,8,10,7,3,7,8,8
11028,WHITMORE,Warehouse,Korea,Level 2-4,5,1,1,8,10,0.8,8,8,4,9,4,214,10,0,1,high,F,9,7,7,7,4,7,9,10
11029,SMALLS,Operations,China,Level 2-4,5,1,1,7,10,0.8,7,9,4,9,3,196,9,0,1,low,F,8,10,10,10,2,8,7,8
11030,ROWAN,Sales,China,Level 2-4,5,1,1,9,8,0.8,6,9,4,8,5,159,9,0,1,medium,F,9,8,8,10,4,8,9,9
11031,MALLOY,IT,US,Level 2-4,5,1,1,9,9,0.8,7,10,3,10,3,258,8,0,1,low,M,10,9,9,9,4,8,8,9
11032,CARDONA,Human Resources,UK,Level 2-4,5,0,1,10,8,0.8,8,7,3,8,5,125,9,0,1,low,M,10,7,9,8,6,8,8,7
11033,BRAXTON,IT,US,Level 2-4,5,0,1,10,8,0.8,8,9,4,9,6,232,9,0,1,medium,F,9,7,8,8,5,7,8,7
11034,BORDEN,Warehouse,UK,Level 2-4,5,0,1,10,8,0.8,7,7,4,10,4,196,9,0,0,high,M,9,8,9,8,2,7,8,10
11035,HUMPHRIES,Operations,Australia,Level 2-4,4,0,1,10,7,0.8,6,10,4,10,4,257,9,0,1,low,M,8,10,9,9,2,8,8,10
11036,CARRASCO,Sales,France,Level 2-4,4,0,1,8,8,0.8,7,9,2,7,2,219,10,0,1,low,M,10,10,9,9,2,8,7,8
11037,RUFF,Finance,China,Level 2-4,4,0,1,7,8,0.8,9,10,4,8,4,223,8,0,0,medium,F,7,7,9,8,2,7,9,8
11038,METZGER,Human Resources,UK,Level 2-4,4,0,1,9,8,0.8,9,7,4,8,3,166,7,0,0,low,F,7,7,10,7,4,7,7,10
11039,HUNTLEY,IT,UK,Level 2-4,4,0,1,8,7,0.8,8,7,2,7,6,264,9,0,1,high,F,7,9,9,9,2,7,6,9
11040,HINOJOSA,Warehouse,Japan,Level 2-4,4,0,1,9,7,0.8,6,8,5,7,3,182,8,0,1,low,F,10,9,9,7,9,9,4,8
11041,FINNEY,Operations,Colombia,Level 2-4,4,1,1,8,8,0.8,6,7,3,7,4,260,9,0,1,medium,F,7,10,10,10,2,8,8,7
11042,MADSEN,Sales,China,Level 2-4,4,1,1,8,7,0.8,9,9,3,7,4,268,9,0,1,low,M,8,10,10,10,2,8,6,10
11043,HONG,IT,UK,Level 2-4,4,1,1,10,8,0.8,9,9,4,10,6,272,9,0,0,low,F,7,8,10,7,4,7,9,10
11044,HILLS,Human Resources,Turkey,Level 2-4,4,1,1,9,8,0.8,9,9,5,8,4,135,10,0,0,low,F,9,7,10,7,3,7,9,9
11045,ERNST,IT,Australia,Level 2-4,4,1,1,8,7,0.8,7,7,2,8,3,164,8,0,1,medium,M,8,10,9,7,6,8,8,9
11046,DOZIER,Warehouse,Australia,Level 2-4,4,1,1,10,8,0.8,8,9,5,10,4,153,10,0,1,medium,M,7,7,9,7,4,7,7,9
11047,BURKHART,Operations,China,Level 2-4,4,1,1,7,8,0.8,8,7,2,8,3,175,7,0,1,low,M,9,8,9,7,5,8,8,7
11048,BOWSER,Sales,US,Level 2-4,4,1,1,7,7,0.8,6,8,3,8,3,231,8,0,1,medium,M,9,8,9,7,5,8,7,10
11049,PERALTA,IT,France,Level 2-4,4,1,1,8,8,0.8,8,10,2,7,5,222,7,0,1,low,M,10,8,8,7,4,7,9,10
11050,DAIGLE,Human Resources,Australia,Level 2-4,4,0,1,8,8,0.8,6,8,2,7,3,261,8,0,1,low,F,7,10,9,10,5,8,8,7
11051,WHITTINGTON,IT,France,Level 2-4,4,0,1,7,8,0.8,8,9,2,7,3,223,8,0,0,low,F,9,7,8,7,5,7,6,9
11052,SORENSON,Warehouse,US,Level 2-4,4,1,1,7,8,0.8,9,8,3,7,3,222,7,0,1,medium,M,9,10,8,10,6,9,6,7
11053,SAUCEDO,Operations,Korea,Level 2-4,4,0,1,8,8,0.8,8,9,2,8,4,240,9,0,1,low,F,10,10,10,8,6,9,6,10
11054,ROCHE,Sales,UK,Level 2-4,4,1,1,9,7,0.8,8,8,4,9,4,137,9,0,1,high,F,8,7,7,8,3,7,7,7
11055,REDDING,Finance,China,Level 2-4,4,1,1,7,8,0.8,7,10,4,8,4,181,10,0,1,medium,M,10,8,10,8,2,8,7,7
11056,LOYD,Human Resources,Turkey,Level 2-4,4,1,1,9,7,0.8,6,9,3,7,3,261,8,0,1,low,M,9,9,7,10,3,8,7,7
11057,FUGATE,IT,China,Level 2-4,4,0,1,8,7,0.8,9,8,4,8,3,226,7,0,1,low,M,9,8,8,8,4,7,7,9
11058,AVALOS,Warehouse,Turkey,Level 2-4,4,1,1,10,7,0.8,7,7,5,10,4,246,9,0,1,medium,F,8,7,8,9,4,7,9,7
11059,WAITE,Operations,US,Level 2-4,4,0,1,9,8,0.8,7,7,5,9,3,226,9,0,1,medium,F,10,10,10,7,5,8,8,9
11060,LIND,Sales,Turkey,Level 2-4,4,0,1,10,8,0.8,9,10,4,9,3,238,7,0,0,low,M,7,8,10,8,4,7,9,8
11061,HUSTON,IT,Korea,Level 2-4,4,0,1,7,8,0.8,9,7,2,8,3,173,9,0,1,low,F,10,10,9,9,4,8,8,10
11062,HAY,Human Resources,US,Level 2-4,4,0,1,10,8,0.8,9,10,4,8,3,257,9,0,1,low,M,9,8,8,9,5,8,9,7
11063,BENEDICT,IT,Korea,Level 2-4,4,0,1,9,7,0.8,8,10,5,9,3,160,8,0,0,low,F,9,9,7,10,2,7,6,9
11064,HAWTHORNE,Warehouse,UK,Level 2-4,4,0,1,9,8,0.8,9,7,4,7,3,179,8,0,1,low,F,9,9,7,9,6,8,6,9
11065,HAMBY,Operations,Australia,Level 2-4,4,1,1,10,8,0.8,9,9,5,9,3,101,8,0,0,low,F,9,9,7,7,2,7,8,9
11066,BOYLES,Sales,Colombia,Level 2-4,4,0,1,7,7,0.8,9,8,3,8,2,263,7,0,1,medium,M,8,9,10,8,5,8,8,10
11067,BOLES,Finance,China,Level 2-4,4,1,1,10,8,0.8,6,10,3,9,3,210,8,0,1,medium,M,7,7,9,8,6,7,8,9
11068,REGAN,Support,US,Level 1,4,0,1,10,8,0.8,6,9,5,10,3,166,6,0,1,low,M,10,10,8,10,2,8,7,8
11069,FAUST,IT,UK,Level 1,4,0,1,8,8,0.8,8,10,4,8,2,163,4,0,1,low,F,9,9,9,7,2,7,6,9
11070,CROOK,Warehouse,US,Level 1,4,0,1,8,8,0.8,6,9,4,8,4,143,5,0,1,medium,M,10,10,8,7,4,8,6,9
11071,BEAM,Operations,China,Level 1,4,1,1,8,7,0.8,6,8,3,7,4,248,5,0,1,medium,M,10,10,8,9,3,8,7,10
11072,BARGER,Sales,Japan,Level 1,4,1,1,8,7,0.8,6,8,3,7,3,198,3,0,1,low,F,7,9,7,7,4,7,7,7
11073,HINDS,Finance,Japan,Level 1,4,0,1,7,7,0.8,8,10,2,8,3,150,4,0,0,low,F,8,7,8,7,2,6,9,8
11074,GALLARDO,IT,Korea,Level 1,4,0,1,7,8,0.8,8,10,4,8,4,195,4,0,1,medium,F,10,8,9,10,2,8,7,8
11075,ELIAS,IT,Turkey,Level 1,4,0,1,8,8,0.8,7,9,4,8,4,213,4,0,0,low,F,9,10,7,9,2,7,7,9
11076,WILLOUGHBY,Warehouse,Korea,Level 1,4,0,1,9,8,0.8,6,7,4,8,4,245,4,0,1,medium,M,9,9,8,7,4,7,6,7
11077,WILLINGHAM,Operations,Turkey,Level 1,4,0,1,9,8,0.8,7,8,4,9,3,199,4,0,1,medium,F,8,10,9,10,2,8,9,7
11078,WILBURN,Sales,China,Level 1,4,1,1,9,8,0.8,6,8,3,8,4,192,7,0,0,high,M,8,7,9,7,4,7,9,9
11079,ECKERT,Finance,US,Level 1,4,1,1,9,8,0.8,6,7,5,9,6,247,7,0,1,medium,M,9,8,7,9,6,8,9,9
11080,BUSCH,IT,UK,Level 1,4,1,1,8,7,0.8,6,7,2,7,3,221,3,0,0,medium,M,9,9,7,9,3,7,9,9
11081,ZEPEDA,IT,UK,Level 1,4,1,1,10,8,0.8,9,8,4,8,3,200,7,0,1,medium,F,8,9,8,9,5,8,7,10
11082,WORTHINGTON,Warehouse,Korea,Level 1,4,1,1,9,8,0.8,6,9,4,9,4,260,8,0,1,low,F,9,10,9,10,6,9,7,10
11083,TINSLEY,Operations,Colombia,Level 1,4,1,1,9,8,0.8,7,7,3,7,4,98,6,0,1,low,F,9,7,7,9,2,7,7,8
11084,RUSS,Sales,Australia,Level 1,4,1,1,9,7,0.8,6,8,5,7,5,198,6,0,1,low,F,8,9,10,7,6,8,8,10
11085,LI,Finance,Australia,Level 1,4,1,1,7,7,0.8,6,9,2,8,4,168,6,0,1,medium,F,10,9,10,8,5,8,9,8
11086,HOFF,IT,Colombia,Level 1,4,0,1,9,8,0.8,8,7,3,7,6,260,6,0,1,medium,M,8,10,8,8,5,8,9,10
11087,HAWLEY,IT,China,Level 1,4,1,1,10,7,0.8,6,7,4,8,4,266,7,0,1,low,M,9,10,9,8,9,9,4,7
11088,CARMONA,Warehouse,France,Level 1,4,0,1,8,8,0.8,6,7,2,7,3,239,6,0,1,low,M,9,8,10,9,2,8,6,7
11089,VARELA,Operations,Turkey,Level 1,4,0,1,8,8,0.8,9,7,2,8,4,214,5,0,1,medium,M,10,10,10,7,5,8,6,8
11090,RECTOR,Sales,Japan,Level 1,4,1,1,10,8,0.8,8,10,5,8,3,203,8,0,1,medium,F,10,9,8,7,3,7,9,10
11091,NEWCOMB,Finance,UK,Level 1,4,1,1,9,8,0.8,9,9,3,7,2,264,7,0,1,medium,F,7,10,10,9,3,8,9,8
11092,MALLORY,IT,UK,Level 1,4,1,1,9,7,0.8,6,9,5,8,4,169,6,0,0,medium,F,7,9,9,7,5,7,7,7
11093,KINSEY,IT,China,Level 1,4,0,1,8,7,0.8,7,9,4,7,3,167,6,0,1,low,M,10,9,7,9,2,7,6,10
11094,DUBE,Warehouse,China,Level 1,4,0,1,7,8,0.8,6,10,3,7,3,266,3,0,0,low,M,8,7,7,10,5,7,7,7
11095,WHATLEY,Operations,Japan,Level 1,4,1,1,8,7,0.8,9,9,4,8,3,182,7,0,1,low,M,10,9,10,9,6,9,7,7
11096,STRANGE,Sales,Colombia,Level 1,4,0,1,9,7,0.8,8,7,5,9,5,195,8,0,1,high,M,10,9,7,8,5,8,9,10
11097,RAGSDALE,Finance,Australia,Level 1,4,1,1,8,8,0.8,9,10,3,8,4,153,6,0,0,low,F,7,8,7,7,5,7,7,10
11098,IVY,Human Resources,Australia,VP,1,0,0,1,1,0.8,4,5,1,5,5,238,19,0,0,high,M,1,4,2,3,2,2,3,5
11099,BERNSTEIN,IT,France,Senior Director,1,0,0,2,2,0.8,6,4,2,5,5,238,18,0,0,low,M,5,2,2,2,2,3,2,5
11100,BECERRA,Warehouse,Colombia,Senior Director,1,0,0,6,1,0.8,5,4,2,4,3,180,18,0,0,high,M,4,5,5,5,2,4,4,5
11101,YOST,Operations,France,Senior Director,1,1,0,1,1,0.8,2,5,2,5,5,262,18,1,0,medium,F,4,1,1,2,1,2,4,1
11102,MATTSON,Sales,China,Director,1,1,0,1,1,0.8,3,5,2,5,5,223,16,1,0,medium,M,2,2,1,1,1,1,2,4
11103,LY,Finance,UK,Director,1,1,0,6,2,0.8,4,5,1,5,5,275,16,1,0,low,F,2,1,2,1,1,1,2,1
11104,FELDER,Human Resources,Turkey,Director,1,1,0,3,2,0.8,4,4,1,5,6,139,19,1,0,medium,M,2,1,1,1,1,1,1,4
11105,CHEEK,IT,France,Director,1,1,0,1,2,0.8,3,4,2,4,4,245,20,1,0,low,F,1,1,2,1,2,1,2,1
11106,LUKE,Warehouse,Turkey,Director,1,1,0,5,2,0.8,5,4,1,5,6,278,16,1,0,high,F,2,2,1,2,2,2,8,4
11107,HANDY,Operations,Colombia,Director,1,0,0,2,1,0.8,5,4,1,5,5,243,19,1,0,low,F,4,2,1,1,2,2,2,3
11108,GROSSMAN,Sales,Turkey,Senior Manager,1,0,0,2,1,0.8,6,5,1,3,7,309,17,1,0,low,F,1,1,1,2,2,1,1,1
11109,GAUTHIER,Finance,Australia,Senior Manager,1,0,0,3,1,0.8,6,4,1,4,6,279,15,1,0,low,F,2,2,1,1,2,2,1,4
11110,ESCOBEDO,Human Resources,China,Senior Manager,1,0,0,4,2,0.8,5,6,1,4,6,247,17,1,0,medium,M,5,2,2,1,2,2,1,4
11111,BRADEN,IT,China,Senior Manager,1,1,0,5,1,0.8,5,5,2,5,5,235,18,1,0,medium,F,5,2,1,2,2,2,1,3
11112,BECKMAN,Warehouse,Korea,Senior Manager,1,0,0,4,2,0.8,3,5,2,4,5,268,12,1,0,medium,F,3,1,1,1,1,1,2,3
11113,MOTT,Operations,UK,Senior Manager,1,1,0,5,2,0.8,3,4,1,3,6,309,13,1,0,medium,M,2,2,1,1,1,1,2,3
11114,HILLMAN,Sales,Japan,Senior Manager,1,0,0,3,1,0.8,6,6,1,4,4,213,14,1,0,low,F,5,4,4,2,3,4,1,3
11115,GIL,Finance,China,Senior Manager,1,1,0,4,1,0.8,3,4,2,4,4,245,18,0,0,medium,F,4,3,3,4,3,3,4,4
11116,FLAHERTY,Human Resources,UK,Senior Manager,1,0,0,4,2,0.8,6,4,1,5,3,199,15,0,0,medium,F,1,3,3,4,4,3,2,2
11117,DYKES,IT,Turkey,Senior Manager,1,1,0,6,2,0.8,3,6,1,5,4,192,14,0,0,high,F,3,4,4,2,2,3,4,4
11118,DOE,Warehouse,China,Senior Manager,1,0,0,6,1,0.8,5,4,2,5,6,247,14,0,0,medium,M,5,4,4,4,3,4,4,4
11119,STOCKTON,Operations,UK,Senior Manager,1,0,0,3,2,0.8,5,6,1,5,3,221,14,0,0,medium,F,5,3,3,2,2,3,2,1
11120,STEARNS,Sales,Australia,Manager,4,0,1,8,7,0.8,8,7,4,7,3,200,13,0,1,medium,F,7,9,7,8,5,7,7,8
11121,LOFTON,Finance,France,Manager,4,0,1,10,7,0.8,6,10,3,9,4,260,11,0,1,low,M,9,8,10,10,4,8,9,7
11122,KITCHEN,Human Resources,Australia,Manager,4,0,1,7,7,0.8,9,8,4,7,4,98,10,0,1,low,M,9,9,10,9,3,8,6,8
11123,COATS,IT,China,Manager,4,0,1,7,7,0.8,6,10,2,7,5,198,11,0,1,low,F,7,9,10,10,6,8,6,10
11124,CAVAZOS,Warehouse,Australia,Manager,4,1,1,8,7,0.8,7,10,2,8,4,168,10,0,1,medium,F,9,8,9,10,3,8,8,7
11125,BEAVERS,Operations,Colombia,Manager,4,1,1,8,7,0.8,6,8,3,7,6,260,10,0,1,medium,M,10,9,9,7,5,8,6,9
11126,BARRIOS,Sales,China,Manager,4,0,1,9,8,0.8,7,8,3,7,4,266,12,0,1,low,F,9,8,7,9,5,8,9,7
11127,TANG,Finance,US,Manager,4,1,1,7,8,0.8,9,7,3,8,3,239,13,0,0,low,M,10,7,7,7,4,7,7,8
11128,PARISH,IT,France,Manager,2,0,0,5,5,0.8,5,4,1,3,4,214,11,0,0,medium,F,1,4,2,4,2,3,3,5
11129,MOSHER,IT,Korea,Manager,2,0,0,5,3,0.8,4,6,1,5,3,203,13,0,0,medium,F,3,2,2,3,2,2,4,5
11130,LINCOLN,Warehouse,Korea,Manager,2,1,0,3,3,0.8,6,4,1,3,2,264,14,0,0,medium,F,4,2,3,2,2,3,3,2
11131,CARDWELL,Operations,Turkey,Manager,2,1,0,5,5,0.8,2,4,1,3,4,169,11,0,0,medium,M,3,3,4,4,2,3,2,5
11132,COLES,Sales,UK,Manager,2,0,0,4,5,0.8,5,6,1,5,3,167,12,0,0,low,M,5,2,2,3,2,3,4,2
11133,BURNHAM,Finance,Australia,Manager,2,1,0,5,4,0.8,2,4,2,3,3,266,14,0,0,low,M,1,2,3,3,2,2,2,2
11134,WELLER,Human Resources,UK,Manager,2,1,0,3,5,0.8,5,4,1,4,3,182,13,0,0,low,M,3,4,2,2,3,3,3,5
11135,LEMONS,IT,China,Manager,2,0,0,6,5,0.8,6,4,2,4,5,195,10,0,0,high,F,1,2,4,2,2,2,3,3
11136,BEEBE,Warehouse,China,Manager,2,1,0,2,3,0.8,3,6,1,3,4,153,15,1,0,low,M,4,4,4,2,3,3,4,4
11137,AGUILERA,Operations,France,Manager,2,0,0,5,5,0.8,2,4,1,5,5,238,14,0,0,high,F,4,3,4,3,3,3,4,1
11138,RING,Sales,China,Manager,2,0,0,1,3,0.8,4,4,1,5,5,238,15,0,0,low,M,4,4,4,3,2,3,4,5
11139,PARNELL,Finance,Turkey,Manager,2,1,0,2,3,0.8,3,4,1,4,3,180,14,0,0,high,M,4,5,5,5,3,4,4,4
11140,HARMAN,IT,UK,Manager,2,0,0,3,3,0.8,5,4,1,3,5,262,11,1,0,medium,M,1,2,2,1,1,1,5,1
11141,COUTURE,IT,UK,Manager,2,0,0,3,5,0.8,4,5,2,4,5,223,10,1,0,medium,F,5,1,1,2,2,2,2,3
11142,ALLEY,Warehouse,Australia,Level 2-4,4,1,1,9,8,0.8,9,8,4,7,5,275,9,1,1,low,M,9,8,9,9,1,7,9,8
11143,SCHUMACHER,Operations,Korea,Level 2-4,4,1,1,9,7,0.8,9,9,3,8,6,139,8,1,1,medium,F,9,9,9,7,4,8,2,1
11144,REDD,Sales,UK,Level 2-4,4,1,1,10,8,0.8,9,7,5,9,4,245,7,1,1,low,F,6,8,8,8,4,7,1,4
11145,DOBBS,Finance,China,Level 2-4,4,1,1,9,7,0.8,7,9,3,9,6,278,8,0,1,high,F,9,9,10,7,3,8,6,7
11146,BLUM,Human Resources,Colombia,Level 2-4,4,0,1,7,8,0.8,8,8,4,7,5,243,8,1,1,low,F,7,7,6,6,3,6,1,5
11147,BLALOCK,IT,Korea,Level 2-4,4,1,1,7,8,0.8,6,7,4,7,7,309,8,1,1,low,M,8,8,8,7,1,6,9,6
11148,MERCHANT,Warehouse,Turkey,Level 2-4,4,0,1,10,7,0.8,6,10,5,8,6,279,8,1,1,low,M,9,7,7,9,10,8,7,6
